129800000;3
130000000;3
130200000;3
130400000;3
130600000;3
130800000;3
131000000;3
131200000;3
131400000;4
131600000;3
131800000;3
132000000;4
132200000;3
132400000;3
132600000;3
132800000;3
133000000;3
133200000;3
133400000;3
133600000;3
133800000;3
134000000;4
134200000;3
134400000;3
134600000;3
134800000;2
135000000;2
135200000;3
135400000;3
135600000;4
135800000;3
136000000;3
136200000;3
136400000;3
136600000;3
136800000;3
137000000;3
137200000;3
137400000;3
137600000;3
137800000;3
138000000;3
138200000;3
138400000;3
138600000;3
138800000;3
139000000;4
139200000;3
139400000;3
139600000;3
139800000;3
140000000;3
140200000;3
140400000;3
140600000;3
140800000;3
141000000;3
141200000;3
141400000;3
141600000;3
141800000;3
142000000;3
142200000;3
142400000;3
142600000;3
142800000;3
143000000;3
143200000;3
143400000;3
143600000;3
143800000;3
144000000;3
144200000;3
144400000;3
144600000;3
144800000;3
145000000;3
145200000;3
145400000;3
145600000;3
145800000;3
146000000;3
146200000;3
146400000;3
146600000;3
146800000;4
147000000;3
147200000;3
147400000;3
147600000;3
147800000;3
148000000;3
148200000;4
148400000;3
148600000;3
148800000;3
149000000;3
149200000;3
149400000;3
149600000;3
149800000;3
150000000;3
150200000;3
150400000;3
150600000;3
150800000;3
151000000;3
151200000;3
151400000;3
151600000;14
151800000;3
152000000;3
152200000;4
152400000;3
152600000;3
152800000;4
153000000;3
153200000;3
153400000;3
153600000;3
153800000;3
154000000;3
154200000;3
154400000;3
154600000;3
154800000;3
155000000;3
155200000;3
155400000;3
155600000;3
155800000;3
156000000;3
156200000;3
156400000;3
156600000;3
156800000;3
157000000;3
157200000;3
157400000;3
157600000;3
157800000;3
158000000;3
158200000;3
158400000;3
158600000;3
158800000;3
159000000;3
159200000;3
159400000;3
159600000;3
159800000;3
160000000;4
160200000;3
160400000;3
160600000;3
160800000;3
161000000;3
161200000;4
161400000;3
161600000;3
161800000;3
162000000;3
162200000;3
162400000;3
162600000;3
162800000;3
163000000;4
163200000;3
163400000;3
163600000;3
163800000;3
164000000;3
164200000;3
164400000;3
164600000;3
164800000;3
165000000;3
165200000;3
165400000;3
165600000;3
165800000;4
166000000;3
166200000;3
166400000;3
166600000;3
166800000;3
167000000;3
167200000;3
167400000;3
167600000;3
167800000;3
168000000;3
168200000;3
168400000;3
168600000;3
168800000;3
169000000;3
169200000;3
169400000;3
169600000;3
169800000;3
170000000;3
170200000;4
170400000;3
170600000;3
170800000;3
171000000;3
171200000;3
171400000;4
171600000;3
171800000;4
172000000;3
172200000;3
172400000;3
172600000;3
172800000;3
173000000;3
173200000;4
173400000;3
173600000;3
173800000;3
174000000;3
174200000;3
174400000;3
174600000;3
174800000;3
175000000;3
175200000;3
175400000;3
175600000;3
175800000;3
176000000;3
176200000;3
176400000;4
176600000;3
176800000;3
177000000;3
177200000;3
177400000;3
177600000;3
177800000;3
178000000;3
178200000;3
178400000;4
178600000;3
178800000;3
179000000;3
179200000;3
179400000;3
179600000;3
179800000;3
180000000;3
180200000;3
180400000;4
180600000;3
180800000;3
181000000;3
181200000;3
181400000;3
181600000;3
181800000;3
182000000;3
182200000;3
182400000;3
182600000;3
182800000;3
183000000;3
183200000;3
183400000;3
183600000;3
183800000;3
184000000;3
184200000;3
184400000;3
184600000;3
184800000;3
185000000;3
185200000;3
185400000;3
185600000;3
185800000;3
186000000;3
186200000;3
186400000;4
186600000;3
186800000;3
187000000;3
187200000;4
187400000;4
187600000;3
187800000;3
188000000;3
188200000;3
188400000;3
188600000;3
188800000;3
189000000;4
189200000;3
189400000;3
189600000;3
189800000;3
190000000;3
190200000;3
190400000;3
190600000;3
190800000;3
191000000;3
191200000;3
191400000;3
191600000;3
191800000;5
192000000;3
192200000;3
192400000;3
192600000;3
192800000;4
193000000;4
193200000;3
193400000;3
193600000;3
193800000;3
194000000;3
194200000;3
194400000;3
194600000;3
194800000;3
195000000;3
195200000;3
195400000;4
195600000;3
195800000;3
196000000;3
196200000;3
196400000;3
196600000;3
196800000;3
197000000;3
197200000;3
197400000;3
197600000;3
197800000;4
198000000;3
198200000;3
198400000;3
198600000;3
198800000;3
199000000;3
199200000;3
199400000;3
199600000;3
199800000;3
200000000;3
200200000;3
200400000;3
200600000;4
200800000;4
201000000;3
201200000;4
201400000;3
201600000;4
201800000;4
202000000;3
202200000;3
202400000;3
202600000;3
202800000;3
203000000;3
203200000;3
203400000;4
203600000;3
203800000;4
204000000;3
204200000;3
204400000;3
204600000;3
204800000;3
205000000;4
205200000;3
205400000;3
205600000;3
205800000;3
206000000;3
206200000;3
206400000;4
206600000;3
206800000;3
207000000;3
207200000;3
207400000;3
207600000;4
207800000;3
208000000;4
208200000;4
208400000;3
208600000;3
208800000;3
209000000;3
209200000;3
209400000;3
209600000;4
209800000;3
210000000;3
210200000;4
210400000;3
210600000;3
210800000;3
211000000;3
211200000;3
211400000;3
211600000;4
211800000;4
212000000;4
212200000;5
212400000;4
212600000;3
212800000;4
213000000;4
213200000;3
213400000;3
213600000;6
213800000;3
214000000;3
214200000;3
214400000;4
214600000;3
214800000;3
215000000;3
215200000;3
215400000;3
215600000;3
215800000;4
216000000;4
216200000;3
216400000;3
216600000;3
216800000;3
217000000;3
217200000;3
217400000;3
217600000;3
217800000;4
218000000;3
218200000;3
218400000;3
218600000;3
218800000;3
219000000;3
219200000;3
219400000;4
219600000;3
219800000;3
220000000;3
220200000;3
220400000;3
220600000;3
220800000;3
221000000;3
221200000;4
221400000;3
221600000;3
221800000;4
222000000;3
222200000;3
222400000;3
222600000;3
222800000;3
223000000;4
223200000;3
223400000;3
223600000;3
223800000;3
224000000;3
224200000;3
224400000;3
224600000;3
224800000;3
225000000;4
225200000;3
225400000;3
225600000;3
225800000;3
226000000;3
226200000;3
226400000;3
226600000;3
226800000;3
227000000;3
227200000;4
227400000;3
227600000;3
227800000;3
228000000;3
228200000;3
228400000;3
228600000;3
228800000;3
229000000;3
229200000;3
229400000;3
229600000;3
229800000;3
230000000;3
230200000;3
230400000;3
230600000;3
230800000;3
231000000;3
231200000;4
231400000;3
231600000;4
231800000;3
232000000;3
232200000;3
232400000;3
232600000;4
232800000;3
233000000;3
233200000;3
233400000;3
233600000;4
233800000;3
234000000;3
234200000;3
234400000;3
234600000;3
234800000;3
235000000;3
235200000;3
235400000;3
235600000;3
235800000;4
236000000;3
236200000;4
236400000;3
236600000;3
236800000;3
237000000;3
237200000;3
237400000;3
237600000;3
237800000;3
238000000;3
238200000;3
238400000;4
238600000;3
238800000;3
239000000;4
239200000;3
239400000;3
239600000;3
239800000;3
240000000;3
240200000;3
240400000;3
240600000;3
240800000;3
241000000;3
241200000;3
241400000;3
241600000;3
241800000;4
242000000;4
242200000;3
242400000;3
242600000;4
242800000;3
243000000;4
243200000;4
243400000;3
243600000;3
243800000;3
244000000;3
244200000;3
244400000;3
244600000;3
244800000;3
245000000;4
245200000;3
245400000;3
245600000;3
245800000;3
246000000;3
246200000;4
246400000;3
246600000;3
246800000;3
247000000;3
247200000;3
247400000;4
247600000;3
247800000;3
248000000;4
248200000;3
248400000;3
248600000;3
248800000;3
249000000;3
249200000;3
249400000;3
249600000;3
249800000;4
250000000;3
250200000;3
250400000;4
250600000;3
250800000;4
251000000;3
251200000;3
251400000;3
251600000;3
251800000;3
252000000;3
252200000;3
252400000;3
252600000;3
252800000;3
253000000;3
253200000;3
253400000;3
253600000;3
253800000;3
254000000;3
254200000;3
254400000;3
254600000;3
254800000;3
255000000;3
255200000;3
255400000;3
255600000;3
255800000;3
256000000;3
256200000;3
256400000;3
256600000;3
256800000;3
257000000;3
257200000;4
257400000;4
257600000;4
257800000;5
258000000;3
258200000;3
258400000;3
258600000;3
258800000;4
259000000;3
259200000;3
259400000;3
259600000;3
259800000;3
260000000;4
260200000;3
260400000;3
260600000;4
260800000;3
261000000;3
261200000;3
261400000;4
261600000;3
261800000;3
262000000;3
262200000;3
262400000;3
262600000;3
262800000;3
263000000;3
263200000;3
263400000;3
263600000;3
263800000;4
264000000;3
264200000;4
264400000;3
264600000;3
264800000;3
265000000;3
265200000;3
265400000;3
265600000;4
265800000;3
266000000;4
266200000;3
266400000;3
266600000;3
266800000;3
267000000;3
267200000;3
267400000;4
267600000;3
267800000;4
268000000;3
268200000;3
268400000;4
